linha,codigo_linha,circular,sentido,letreiro_ida,letreiro_volta,id_veiculo,acessivel,latitude,longitude,data_hora
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.49907,-46.675164,2019-04-22T02:43:31.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.498206,-46.675811499999995,2019-04-22T02:35:38.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.5426095,-46.635959,2019-04-22T02:43:22.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.5203705,-46.699808000000004,2019-04-22T02:47:49.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.539446625000004,-46.640197375,2019-04-22T02:47:53.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11512,true,-23.480232,-46.673171499999995,2019-04-22T02:48:01.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.523237125,-46.65638787499999,2019-04-22T02:47:40.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.474427,-46.669637,2019-04-22T02:47:58.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.547354,-46.63029,2019-04-22T02:51:25.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.517175,-46.699008,2019-04-22T02:51:54.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.530237,-46.646893750000004,2019-04-22T02:51:38.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.533115,-46.6448975,2019-04-22T02:51:28.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.47528525,-46.668867375000005,2019-04-22T02:51:46.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11512,true,-23.474427,-46.669637,2019-04-22T02:52:00.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.547354,-46.63029,2019-04-22T02:55:26.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.547354,-46.63029,2019-04-22T02:55:56.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.5198765,-46.700989500000006,2019-04-22T02:55:40.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.522578,-46.659403499999996,2019-04-22T02:55:58.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.54017875,-46.639879,2019-04-22T02:55:55.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.486102250000002,-46.675121125000004,2019-04-22T02:55:29.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.520177500000003,-46.700295499999996,2019-04-22T02:59:56.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.547354,-46.63029,2019-04-22T02:59:42.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.5203705,-46.699808000000004,2019-04-22T02:59:26.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.516558250000003,-46.66688275,2019-04-22T02:59:54.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11514,true,-23.542720000000003,-46.636041,2019-04-22T02:59:41.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.499674499999998,-46.675005,2019-04-22T02:59:59.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.541432,-46.628295,2019-04-22T03:03:27.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.516106,-46.69811850000001,2019-04-22T03:03:42.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.5198765,-46.700989500000006,2019-04-22T03:03:59.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.541061499999998,-46.638730625,2019-04-22T03:03:47.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.5055155,-46.6712525,2019-04-22T03:03:38.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.506811,-46.669608,2019-04-22T03:03:44.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.540442,-46.639426375,2019-04-22T03:07:58.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.518608,-46.6781985,2019-04-22T03:07:52.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.5466875,-46.630759999999995,2019-04-22T03:07:22.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.520671,-46.700813499999995,2019-04-22T03:07:41.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.531231124999998,-46.646129875,2019-04-22T03:07:56.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.496091999999997,-46.6771985,2019-04-22T03:07:24.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.51982525,-46.66751875,2019-04-22T03:07:31.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.535178000000002,-46.643237,2019-04-22T03:11:43.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.547354,-46.63029,2019-04-22T03:11:52.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.5216955,-46.6677145,2019-04-22T03:11:57.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.520883750000003,-46.70013675,2019-04-22T03:11:27.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11513,true,-23.4805615,-46.673156,2019-04-22T03:11:55.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.523238,-46.6556675,2019-04-22T03:12:00.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.523026625,-46.65331412500001,2019-04-22T03:15:29.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.547354,-46.63029,2019-04-22T03:15:38.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.52316425,-46.653400500000004,2019-04-22T03:15:56.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.516964,-46.698682000000005,2019-04-22T03:15:57.000Z
9500,33229,false,2,TERM. CACHOEIRINHA,PÇA. DO CORREIO,11514,true,-23.514704000000002,-46.666631499999994,2019-04-22T03:15:27.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11513,true,-23.474427,-46.669637,2019-04-22T03:15:55.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.530319000000002,-46.6470195,2019-04-22T03:15:45.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.5225335,-46.659642,2019-04-22T03:19:24.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.539789000000003,-46.631231625,2019-04-22T03:19:23.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.536697875,-46.642337999999995,2019-04-22T03:19:32.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.519039875000004,-46.67607375,2019-04-22T03:19:51.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.5391015,-46.640677875,2019-04-22T03:19:51.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.519288,-46.6746645,2019-04-22T03:23:09.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.533398375,-46.644518625,2019-04-22T03:23:53.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.542998750000002,-46.6372175,2019-04-22T03:23:58.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.52296525,-46.657776375,2019-04-22T03:23:54.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.5429035,-46.636326499999996,2019-04-22T03:23:16.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.516069,-46.698680499999995,2019-04-22T03:27:56.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.523026625,-46.65331412500001,2019-04-22T03:27:40.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.546978000000003,-46.630566,2019-04-22T03:27:44.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.533115,-46.6448975,2019-04-22T03:27:58.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.5429035,-46.636326499999996,2019-04-22T03:27:46.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.54791,-46.6298995,2019-04-22T03:31:34.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.520932000000002,-46.6684745,2019-04-22T03:31:43.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.520436,-46.701308499999996,2019-04-22T03:32:00.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.5434335,-46.63522225,2019-04-22T03:31:43.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.542929,-46.636521,2019-04-22T03:31:32.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.540962999999998,-46.628851875,2019-04-22T03:36:00.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.515228999999998,-46.692775,2019-04-22T03:35:54.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.517480874999997,-46.681683875000004,2019-04-22T03:35:53.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.5405635,-46.6325455,2019-04-22T03:32:28.000Z
9500,461,false,1,PÇA. DO CORREIO,TERM. CACHOEIRINHA,11511,true,-23.5429035,-46.636326499999996,2019-04-22T03:35:17.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.53873125,-46.64072975,2019-04-22T03:39:45.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.520011,-46.700501,2019-04-22T03:39:39.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.52212025,-46.6632365,2019-04-22T03:39:29.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.52455925,-46.649609,2019-04-22T03:43:56.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.520177500000003,-46.700295499999996,2019-04-22T03:43:25.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.5246375,-46.649729750000006,2019-04-22T03:43:28.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.546978000000003,-46.630566,2019-04-22T03:36:14.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.521440249999998,-46.666835,2019-04-22T03:47:41.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.54167475,-46.6280045,2019-04-22T03:47:38.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.535916937499998,-46.642886312499996,2019-04-22T03:47:45.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.5153805,-46.6894075,2019-04-22T03:47:55.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.516272375,-46.685542749999996,2019-04-22T03:51:47.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.539872000000003,-46.639878625,2019-04-22T03:51:35.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.5411545,-46.6337875,2019-04-22T03:51:44.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.521135,-46.668630500000006,2019-04-22T03:51:57.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.516446000000002,-46.698726,2019-04-22T03:56:00.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.523062624999998,-46.654640375,2019-04-22T03:55:53.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.546978000000003,-46.630566,2019-04-22T03:55:17.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.52310275,-46.650748875,2019-04-22T03:56:00.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.52000125,-46.67205975,2019-04-22T03:59:50.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.5203705,-46.699808000000004,2019-04-22T03:59:52.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.546978000000003,-46.630566,2019-04-22T03:59:47.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.535916937499998,-46.642886312499996,2019-04-22T03:59:56.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.540743,-46.629111125,2019-04-22T04:04:00.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.5152575,-46.695456,2019-04-22T04:03:49.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.515629250000003,-46.68834525,2019-04-22T04:04:01.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.5434335,-46.63522225,2019-04-22T04:03:45.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.539666875,-46.640035125000004,2019-04-22T04:07:57.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.520177500000003,-46.700295499999996,2019-04-22T04:07:45.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.521570499999996,-46.666858000000005,2019-04-22T04:07:59.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.546978000000003,-46.630566,2019-04-22T04:07:27.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.532683875,-46.645061125,2019-04-22T04:11:48.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.520215999999998,-46.700196000000005,2019-04-22T04:11:32.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.52316425,-46.653400500000004,2019-04-22T04:11:53.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.546978000000003,-46.630566,2019-04-22T04:11:57.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.523054875,-46.654304124999996,2019-04-22T04:15:57.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.536961625000004,-46.642168,2019-04-22T04:15:48.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.546978000000003,-46.630566,2019-04-22T04:15:42.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.52051,-46.699452,2019-04-22T04:15:47.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.51824825,-46.67800125,2019-04-22T04:19:57.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.542074,-46.627536,2019-04-22T04:19:50.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.54453425,-46.632501250000004,2019-04-22T04:19:33.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.519113625000003,-46.67581725000001,2019-04-22T04:19:55.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.515004,-46.690998,2019-04-22T04:23:49.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.538059249999996,-46.64123975,2019-04-22T04:23:58.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.546978000000003,-46.630566,2019-04-22T04:23:19.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.521570499999996,-46.666858000000005,2019-04-22T04:23:44.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.520177500000003,-46.700295499999996,2019-04-22T04:27:34.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.52299075,-46.652158500000006,2019-04-22T04:27:50.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.546978000000003,-46.630566,2019-04-22T04:27:49.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.530319000000002,-46.6470195,2019-04-22T04:27:51.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.520265625,-46.671152750000005,2019-04-22T04:31:55.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.546978000000003,-46.630566,2019-04-22T04:31:45.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.520671,-46.700813499999995,2019-04-22T04:31:19.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.541647250000004,-46.6342935,2019-04-22T04:31:59.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.54167475,-46.6280045,2019-04-22T04:35:19.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.5149865,-46.690379,2019-04-22T04:35:59.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.518207500000003,-46.6799365,2019-04-22T04:35:56.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.546978000000003,-46.630566,2019-04-22T04:35:36.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.53873125,-46.64072975,2019-04-22T04:39:51.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.520177500000003,-46.700295499999996,2019-04-22T04:39:49.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.521570499999996,-46.666858000000005,2019-04-22T04:39:50.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.546978000000003,-46.630566,2019-04-22T04:39:22.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.523695250000003,-46.650089,2019-04-22T04:43:53.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.520215999999998,-46.700196000000005,2019-04-22T04:43:30.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.547354,-46.63029,2019-04-22T04:43:54.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.5246375,-46.649729750000006,2019-04-22T04:43:22.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.52000125,-46.67205975,2019-04-22T04:47:56.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.520177500000003,-46.700295499999996,2019-04-22T04:48:00.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.53947975,-46.632508,2019-04-22T04:47:37.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.536961625000004,-46.642168,2019-04-22T04:47:51.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.5152515,-46.694882,2019-04-22T04:51:51.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.533041125,-46.644789875,2019-04-22T04:51:57.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.545546,-46.631273,2019-04-22T04:51:59.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.51888775,-46.700064,2019-04-22T04:51:46.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.521901937499997,-46.6637739375,2019-04-22T04:55:53.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.5203705,-46.699808000000004,2019-04-22T04:55:43.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.546978000000003,-46.630566,2019-04-22T04:55:22.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.518632,-46.67849,2019-04-22T04:55:52.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.5151395,-46.6895795,2019-04-22T04:59:54.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.5203705,-46.699808000000004,2019-04-22T04:59:22.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11347,true,-23.546978000000003,-46.630566,2019-04-22T04:59:52.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.522620125,-46.6599845,2019-04-22T04:59:58.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.541432,-46.628295,2019-04-22T05:03:38.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.520177500000003,-46.700295499999996,2019-04-22T05:03:53.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.52051,-46.699452,2019-04-22T05:03:53.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.533476999999998,-46.644630500000005,2019-04-22T05:03:57.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.539226375,-46.640359625,2019-04-22T05:07:40.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.520177500000003,-46.700295499999996,2019-04-22T05:07:54.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.51661425,-46.6847955,2019-04-22T05:07:42.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.54103575,-46.632129500000005,2019-04-22T05:07:32.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.523695250000003,-46.650089,2019-04-22T05:11:52.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11961,true,-23.520104500000002,-46.700487499999994,2019-04-22T05:11:39.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.52296525,-46.657776375,2019-04-22T05:11:46.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11349,true,-23.546978000000003,-46.630566,2019-04-22T05:11:16.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.5209115,-46.6687935,2019-04-22T05:15:59.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.547354,-46.63029,2019-04-22T05:15:48.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.535916937499998,-46.642886312499996,2019-04-22T05:15:54.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.516514,-46.698413,2019-04-22T05:15:58.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.5150645,-46.6899035,2019-04-22T05:19:51.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.5393295,-46.636298,2019-04-22T05:19:58.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11346,true,-23.543765999999998,-46.632538749999995,2019-04-22T05:19:41.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.5212805,-46.668421,2019-04-22T05:19:59.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.547354,-46.63029,2019-04-22T05:23:27.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.520177500000003,-46.700295499999996,2019-04-22T05:23:54.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.530237,-46.646893750000004,2019-04-22T05:23:50.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.530625,-46.646780500000006,2019-04-22T05:23:49.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.547354,-46.63029,2019-04-22T05:27:57.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11347,true,-23.520177500000003,-46.700295499999996,2019-04-22T05:27:40.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.521774999999998,-46.66458300000001,2019-04-22T05:27:49.000Z
N101,2282,false,1,TERM. PQ. D. PEDRO II,TERM. LAPA,11961,true,-23.5429685,-46.636196,2019-04-22T05:28:00.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11346,true,-23.546845,-46.626659000000004,2019-04-22T05:31:41.000Z
N101,35050,false,2,TERM. LAPA,TERM. PQ. D. PEDRO II,11349,true,-23.515541,-46.6881525,2019-04-22T05:31:57.000Z
